,id,income,aspect,subscriptions,dist_healthy,save_rate,dist_unhealthy,age,pop_dense,retail_dense,crime,job_11,job_al,job_am,job_ax,job_bf,job_by,job_cv,job_de,job_dz,job_e2,job_f8,job_gj,job_gv,job_kd,job_ke,job_kl,job_kp,job_ks,job_kw,job_mm,job_nb,job_nn,job_ob,job_pe,job_po,job_pq,job_pz,job_qp,job_qw,job_rn,job_sa,job_vv,job_zz,area_a,area_b,area_c,area_d,product_a,product_b,product_c,product_d,product_e,product_f,product_g
434,435,71845.0,34.33333333333333,1,24.03292770221904,113,7.66502739918505,43,0.9488188976377953,0.7401574803149606,0.3097727589572006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
435,436,33235.0,14.508333333333333,2,5.264137437365784,66,9.848812701981172,51,0.7755905511811023,0.2362204724409448,0.1012128816394813,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
436,437,56933.0,33.25,0,8.528274874731569,46,21.504566530841647,46,0.937007874015748,0.6299212598425197,0.6546772619545518,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
437,438,62813.0,24.8,0,12.880458124552614,58,8.722214416186596,47,0.9724409448818898,0.6338582677165354,0.179004600585529,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
438,439,66142.0,7.358333333333333,1,3.632068718682892,2,8.33778277364058,46,0.8346456692913385,0.5078740157480315,0.3433709744876621,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
439,440,61467.0,10.608333333333334,1,9.534717251252683,42,13.575663903330057,48,0.8543307086614174,0.4724409448818897,0.1837445977972954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
440,441,66142.0,23.391666666666666,1,5.454545454545455,7,21.552620486159896,48,0.9763779527559056,0.5984251968503937,0.411822110692876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
441,442,38301.0,12.558333333333334,2,6.896206156048676,77,4.584234930448223,50,0.7637795275590551,0.2755905511811024,0.1300710999581765,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
442,443,59341.0,9.741666666666667,0,28.847530422333573,219,16.966137417451172,47,0.9015748031496064,0.5590551181102362,0.1555834378920953,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
443,444,70145.0,15.591666666666669,2,9.289906943450251,68,15.572572713221865,51,0.8464566929133859,0.3464566929133858,0.3616339049212324,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
444,445,61467.0,16.56666666666667,0,9.534717251252683,36,16.613741745117323,49,0.9173228346456692,0.5236220472440944,0.8861006552349087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
445,446,66638.0,26.75,1,6.08017179670723,3,20.975973022340877,46,0.9881889763779528,0.6850393700787402,0.2174822250104559,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
446,447,55303.0,11.8,0,10.813171080887615,33,24.30771392440635,48,0.8937007874015748,0.5236220472440944,0.8806635996096472,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
447,448,70535.0,14.725,2,20.251968503937007,149,11.6268090487565,51,0.7952755905511811,0.2677165354330709,0.3370974487662066,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
448,449,57252.0,26.96666666666667,1,7.467430207587688,79,15.695377265701842,45,0.9960629921259844,0.7047244094488189,0.2982015892931827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
449,450,60546.0,16.891666666666666,2,9.017895490336436,-6,21.13081354503302,51,0.8582677165354331,0.3464566929133858,0.0209117524048515,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
450,451,55764.0,37.583333333333336,1,6.08017179670723,28,19.07517212308557,41,0.8976377952755905,0.7559055118110236,0.2636274919838282,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
451,452,36813.0,40.29166666666666,1,13.533285612025768,194,9.731347477869887,42,0.8582677165354331,0.6811023622047244,0.0762581904363585,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
452,453,58385.0,6.925,0,6.08017179670723,17,22.03849936771111,47,0.8779527559055118,0.5590551181102362,0.1484734420744458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
453,454,56472.0,37.69166666666667,1,3.632068718682892,1,32.37009976113531,43,0.9173228346456692,0.7086614173228346,0.2264045727031925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
454,455,59306.0,38.125,1,17.042233357193986,-104,11.461289869326963,42,0.9015748031496064,0.7204724409448819,0.2909521817928342,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
455,456,72944.0,26.96666666666667,1,21.992841803865424,195,12.336939721792891,45,0.9960629921259844,0.7086614173228346,0.1756587202007528,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
456,457,52470.0,14.4,1,6.08017179670723,52,13.965434874244766,50,0.8464566929133859,0.374015748031496,0.4084762303080998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
457,458,36777.0,38.99166666666667,2,8.365068002863278,120,9.800758746662918,41,0.8700787401574803,0.7244094488188977,0.1141781681304893,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
458,459,52044.0,39.53333333333333,1,3.822476735862563,4,9.528452999859493,42,0.8740157480314961,0.6968503937007874,0.2689251359263906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
459,460,53532.0,12.125,2,20.03435934144596,123,17.86314458339188,49,0.7913385826771654,0.3346456692913386,0.2319810400111529,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
460,461,50734.0,40.61666666666667,1,2.816034359341446,5,14.01348882956302,44,0.889763779527559,0.65748031496063,0.1716157814024815,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
461,462,41241.0,6.925,0,3.632068718682892,-1,4.242517914851764,47,0.8740157480314961,0.5551181102362205,0.0524187926948278,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
462,463,64230.0,38.55833333333333,1,9.697924123120972,52,24.12617675987073,41,0.8818897637795275,0.7322834645669292,0.1537710860170082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
463,464,60723.0,38.55833333333333,3,12.934860415175375,265,6.986932696360826,35,0.7716535433070866,0.7874015748031497,0.1946187090478182,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
464,465,39505.0,12.341666666666669,2,2.0,0,4.488127019811719,50,0.7952755905511811,0.3307086614173228,0.1972675310190994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
465,466,63096.0,19.491666666666667,0,9.289906943450251,14,37.05269074048054,48,0.9409448818897638,0.5551181102362205,0.3481109716994284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
466,467,52044.0,41.15833333333333,3,9.289906943450251,55,9.063931431783054,38,0.7440944881889764,0.6496062992125984,0.2254286909242994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
467,468,59093.0,40.725,1,5.37294201861131,-2,7.606294787129408,43,0.8582677165354331,0.6653543307086615,0.3096333472745016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
468,469,59235.0,30.0,0,9.289906943450251,30,18.119432345089223,45,0.9724409448818898,0.7047244094488189,0.0904781820716576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
469,470,62954.0,7.574999999999999,1,10.51395848246242,57,3.0144723900519885,47,0.8582677165354331,0.531496062992126,0.1505646173149309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
470,471,65753.0,6.275,1,4.937723693629206,9,32.26865252213011,46,0.8464566929133859,0.5433070866141733,0.1947581207305172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
471,472,66284.0,15.916666666666668,3,10.024337866857552,100,6.586483068708725,52,0.7637795275590551,0.1811023622047244,0.2372786839537153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
472,473,50096.0,6.491666666666666,1,8.528274874731569,77,8.012083743150203,46,0.84251968503937,0.5354330708661418,0.2927645336679214,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
473,474,57747.0,10.716666666666669,0,2.0,0,12.8281579317128,48,0.8779527559055118,0.5118110236220472,0.37041684093127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
474,475,38194.0,34.00833333333334,2,8.963493199713671,114,7.99606575804412,40,0.9448818897637796,0.8346456692913385,0.1971281193364004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
475,476,43508.0,11.258333333333333,0,18.021474588403724,18,8.439230012645776,48,0.889763779527559,0.5196850393700787,0.2095357590966123,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
476,477,65292.0,25.775,1,7.766642806012884,44,15.599269355065337,46,0.9921259842519684,0.6692913385826772,0.1438728565453785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
477,478,53603.0,7.466666666666667,2,16.879026485325696,164,15.188141070675846,46,0.7913385826771654,0.4645669291338583,0.2987592360239788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
478,479,67489.0,16.78333333333333,1,11.95561918396564,20,9.747365462975973,49,0.9094488188976378,0.4803149606299212,0.356196849295971,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
479,480,61608.0,6.925,0,11.792412312097351,10,14.79303077139244,47,0.8779527559055118,0.5590551181102362,0.1610204935173567,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
480,481,60865.0,18.625,0,17.83106657122405,56,33.1870170015456,48,0.9330708661417324,0.5551181102362205,0.5651749616617873,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
481,482,61290.0,7.791666666666666,1,2.0,0,7.371364338906842,47,0.8464566929133859,0.5118110236220472,0.1592081416422696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
482,483,66142.0,22.633333333333333,0,6.08017179670723,1,13.746522411128284,48,0.9606299212598424,0.594488188976378,0.4051303499233236,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
483,484,47865.0,16.891666666666666,2,2.816034359341446,7,8.04411971336237,51,0.8582677165354331,0.3464566929133858,0.2887215948696501,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
484,485,52611.0,10.825,1,10.405153901216892,72,8.567373893494448,48,0.8661417322834646,0.484251968503937,0.1271434546214973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
485,486,57145.0,38.775,1,6.08017179670723,44,25.786707882534778,41,0.8740157480314961,0.7283464566929134,0.3184162832845392,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
486,487,63592.0,22.741666666666667,1,14.45812455261274,46,13.63973584375439,48,0.968503937007874,0.5708661417322834,0.1299316882754775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
487,488,67453.0,31.73333333333333,1,8.963493199713671,41,18.877616973443867,43,0.9763779527559056,0.7677165354330708,0.2248710441935034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
488,489,25301.0,10.066666666666666,0,2.0,0,6.581143740340031,48,0.889763779527559,0.531496062992126,0.0303917468283842,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
489,490,64619.0,31.3,2,4.448103078024338,17,17.86314458339188,40,0.9803149606299212,0.8543307086614174,0.1444305032761745,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
490,491,55268.0,10.608333333333334,2,18.810307802433787,75,13.39946606716313,49,0.7795275590551181,0.358267716535433,0.1706398996235884,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
491,492,44641.0,17.21666666666667,1,4.31209735146743,16,8.24701419137277,49,0.9173228346456692,0.5039370078740157,0.0676146661090199,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
492,493,56543.0,12.125,0,5.454545454545455,3,14.125614725305606,48,0.8858267716535433,0.5,0.3060086435243273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
493,494,43331.0,10.391666666666666,2,6.760200429491769,48,12.102009273570326,48,0.7401574803149606,0.3110236220472441,0.0917328872159487,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
494,495,52292.0,29.45833333333333,1,2.0,0,24.87902205985668,43,0.9921259842519684,0.7637795275590551,0.0748640736093684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
495,496,52434.0,27.616666666666664,2,7.87544738725841,36,12.57720949838415,44,1.0,0.7480314960629921,0.3005715878990659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
496,497,55055.0,16.35,0,3.142448103078024,0,25.98426303217648,49,0.9173228346456692,0.531496062992126,0.8162554022027045,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
497,498,61077.0,11.041666666666668,1,21.72083035075161,251,4.087677392159618,48,0.8700787401574803,0.484251968503937,0.1473581486128537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
498,499,64726.0,29.35,1,24.440944881889763,25,34.62863566109316,44,0.9881889763779528,0.7480314960629921,0.1615781402481527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
499,500,62990.0,9.741666666666667,0,6.760200429491769,5,25.51974146410004,47,0.9015748031496064,0.5590551181102362,0.2360239788094242,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
500,501,59837.0,13.1,0,15.382963493199714,40,31.360966699452018,48,0.8937007874015748,0.5078740157480315,0.7393001533528509,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
501,502,,16.78333333333333,1,9.697924123120972,34,21.483209217366863,49,0.905511811023622,0.468503937007874,0.2144151679910776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
502,503,63628.0,41.48333333333333,2,14.26771653543307,-2,13.543627933117888,41,0.7913385826771654,0.6377952755905512,0.192806357172731,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
503,504,64301.0,19.166666666666664,0,3.142448103078024,0,14.21104397920472,48,0.937007874015748,0.5511811023622047,0.1141781681304893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
504,505,,8.658333333333333,1,7.929849677881174,65,9.65125755233947,47,0.8070866141732284,0.452755905511811,0.1069287606301408,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
505,506,60262.0,6.275,1,6.161775232641374,2,11.808346213292118,45,0.8188976377952756,0.5236220472440944,0.2283563362609786,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
506,507,56685.0,10.825,0,6.760200429491769,13,28.146691021497823,48,0.889763779527559,0.5275590551181102,0.3044751150146382,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
507,508,58987.0,9.85,0,11.547602004294918,55,25.007165940705352,48,0.8740157480314961,0.5118110236220472,0.2749198382824481,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
508,509,34652.0,30.758333333333333,1,12.3092340730136,-119,2.3577350007025437,44,0.9763779527559056,0.7440944881889764,0.0638505506761466,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
509,510,60227.0,23.175,0,6.760200429491769,6,5.299704931853309,47,0.952755905511811,0.6141732283464567,0.1746828384218597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
510,511,56224.0,24.58333333333333,0,9.344309234073013,13,27.62877616973444,47,0.9566929133858268,0.6259842519685039,0.2810539523212045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
511,512,60687.0,41.80833333333333,3,16.987831066571225,196,4.941969931150766,40,0.7440944881889764,0.6141732283464567,0.2393698591942004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
512,513,55905.0,19.166666666666664,3,5.264137437365784,36,11.066179570043555,51,0.8779527559055118,0.3464566929133858,0.2633486686184302,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
513,514,62211.0,41.266666666666666,0,13.696492483894058,13,5.080792468736828,45,0.9015748031496064,0.6377952755905512,0.1162693433709744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
514,515,52859.0,8.116666666666667,2,12.608446671438797,100,2.961079106365041,47,0.7952755905511811,0.4488188976377952,0.1271434546214973,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
515,516,41453.0,5.3,1,8.963493199713671,62,6.93353941267388,45,0.84251968503937,0.562992125984252,0.0609229053394674,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
516,517,37203.0,11.583333333333332,2,6.08017179670723,66,6.901503442461712,49,0.7716535433070866,0.3149606299212598,0.1841628328453924,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
517,518,62565.0,9.85,0,6.08017179670723,2,14.611493606856822,48,0.8779527559055118,0.515748031496063,0.191830475393838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
518,519,54914.0,29.78333333333333,4,10.16034359341446,193,14.018828157931711,36,0.9645669291338582,0.889763779527559,0.1479157953436498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
519,520,66461.0,33.791666666666664,2,12.63564781675018,87,11.760292257973864,40,0.9488188976377953,0.8385826771653543,0.2966680607834936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
520,521,66107.0,40.075,0,11.520400858983535,91,4.568216945342138,46,0.9212598425196852,0.6417322834645669,0.2489892653004321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
521,522,60475.0,12.233333333333333,0,13.098067287043664,6,10.740480539553182,47,0.9251968503937008,0.5905511811023622,0.3800362470375017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
522,523,46837.0,41.48333333333333,1,2.816034359341446,7,16.15989883377828,42,0.8346456692913385,0.6417322834645669,0.151122264045727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
523,524,56224.0,12.775,1,7.929849677881174,89,32.40747505971617,49,0.84251968503937,0.4094488188976378,0.6117384636832567,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
