        id    income    aspect  subscriptions  dist_healthy  save_rate  dist_unhealthy       age  pop_dense  retail_dense     crime product  job_11  job_al  job_am  job_ax  job_bf  job_by  job_cv  job_de  job_dz  job_e2  job_f8  job_gj  job_gv  job_kd  job_ke  job_kl  job_kp  job_ks  job_kw  job_mm  job_nb  job_nn  job_ob  job_pe  job_po  job_pq  job_pz  job_qp  job_qw  job_rn  job_sa  job_vv  job_zz  area_a  area_b  area_c  area_d
200    201  0.338053 -0.476672      -0.208449     16.688618   0.265641       16.266685  1.124377   0.858268      0.377953  0.376272       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False    True   False
201    202 -0.801690 -1.229658      -1.255928     10.785970  -0.404888        2.453843  0.044154   0.893701      0.582677  0.108462       e    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
202    203  0.690873 -1.211730      -0.208449      7.766643  -0.576818       10.585640  0.044154   0.870079      0.559055  0.144012       b   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False
203    204  1.502400 -1.229658      -0.208449     10.976378  -0.353308       11.242377 -0.225902   0.811024      0.519685  0.706260       c   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False
204    205  0.129867 -1.220694      -0.208449      8.936292   0.110904        4.888577  0.044154   0.842520      0.539370  0.241322       c   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
205    206 -1.278028 -0.853165       1.886511      6.760200   0.317220        9.774062  0.854321   0.677165      0.216535  0.213021       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False    True   False
206    207  0.549725 -0.127071      -1.255928      3.142448  -0.834714        8.401855  0.584265   0.940945      0.578740  0.276872       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False    True   False   False   False
207    208 -1.863738 -1.211730      -1.255928      2.000000  -0.817521        6.655894  0.314210   0.897638      0.582677  0.191133       f   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
208    209  0.136939 -1.140017       0.839031     11.221188   1.417575       10.724463  0.044154   0.759843      0.440945  0.410846       c   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
209    210 -1.066256 -0.225676      -1.255928     11.302792  -0.869100        5.022060  0.854321   0.929134      0.527559  0.198662       b   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
210    211  1.191914  0.841054      -0.208449     14.240515   2.483544       24.708164 -0.766013   0.980315      0.779528  0.182629       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
211    212 -0.882773 -1.175873       0.839031     12.608447  -1.625594        9.314880 -0.225902   0.763780      0.456693  0.248432       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
212    213  0.641467  1.782287       0.839031     14.893343  -0.370502       13.415484 -1.036069   0.795276      0.594488  0.199916       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False    True   False
213    214  0.398018 -0.494600      -1.255928      3.142448  -0.817521       28.328228  0.584265   0.921260      0.555118  0.291231       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False    True   False   False   False
214    215  1.008432 -0.611133      -1.255928     18.755906   0.162483       26.630322  0.314210   0.933071      0.602362  0.366653       c   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
215    216 -3.084564 -0.395995       2.933991      8.963493   1.297224        3.575102  1.664488   0.736220      0.122047  0.071658       a   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True
216    217 -0.791032  0.321135       0.839031      8.936292   1.537927       17.249122  0.044154   0.992126      0.649606  0.188903       a   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
217    218 -0.191277  1.549220       0.839031      7.766643   0.093711        3.163974 -1.846235   0.807087      0.708661  0.221246       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
218    219 -0.455843 -1.364120       0.839031      2.816034  -0.817521       22.577772 -0.495957   0.791339      0.551181  0.410846       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False    True   False   False   False
219    220  0.091019 -1.184837       0.839031      8.201861   1.194066        8.951806 -0.225902   0.763780      0.460630  0.454621       c   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
220    221 -1.069842 -0.548385       0.839031      3.632069  -0.679976       10.884642  1.124377   0.834646      0.350394  0.004182       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
221    222  0.172201  1.585076      -0.208449      6.406586  -0.353308       14.702262 -0.766013   0.870079      0.673228  0.132859       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
222    223  0.260357  1.101014      -0.208449     13.696492   0.575116       33.555431 -0.766013   0.948819      0.751969  0.243134       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
223    224 -0.205322 -0.395995       0.839031     11.819613   0.798626       17.713643  1.394432   0.842520      0.322835  0.035968       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
224    225 -0.646398 -0.422887      -0.208449      7.168218  -0.594011       16.896726  1.124377   0.885827      0.433071  0.277150       b   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
225    226  0.006350 -0.933842      -1.255928      5.372942  -0.542432       29.508220  0.314210   0.885827      0.535433  0.408755       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False    True   False   False   False
226    227  1.153066  1.782287      -0.208449     20.850394  -0.783135       13.970774 -0.225902   0.877953      0.610236  0.109996       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
227    228  0.846067 -1.265514      -1.255928     13.370079  -0.318922        8.663482  0.044154   0.885827      0.578740  0.259863       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False    True   False   False
228    229 -0.272360 -0.915914      -1.255928      4.312097  -0.800328        7.125755  0.314210   0.901575      0.555118  0.301408       c   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
229    230  0.475615  1.477507      -1.255928      6.080172  -0.267343       10.329352 -0.495957   0.917323      0.673228  0.445002       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False    True   False
230    231  0.059243  1.118942       0.839031      8.201861   0.575116       17.179711 -2.116291   0.925197      0.858268  0.117803       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
231    232  0.175688 -0.763523       0.839031      7.766643   0.076518       11.103555  0.854321   0.736220      0.255906  0.499930       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
232    233 -1.225035 -0.243604      -0.208449      6.080172  -0.267343       10.783195  1.124377   0.913386      0.460630  0.079883       b    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
233    234  0.292133 -0.862129      -0.208449      2.816034  -0.869100        9.886188  0.584265   0.850394      0.464567  0.134393       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False    True   False   False   False
234    235 -0.000722  1.710574      -0.208449     13.587688   0.007745       19.694534 -0.225902   0.881890      0.629921  0.264882       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
235    236  0.306277  1.567148      -0.208449      4.937724  -0.439274       16.998173 -0.495957   0.889764      0.669291  0.094382       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False    True   False   False   False
236    237  0.496832  1.208583      -0.208449      8.718683   0.214062       20.185752 -1.036069   0.933071      0.755906  0.078628       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
237    238  0.052171 -0.207748      -0.208449      3.142448  -0.714362       28.306871  0.854321   0.929134      0.507874  0.845671       b   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
238    239  0.228681  1.620933      -0.208449      3.632069  -0.490853        6.298159 -0.495957   0.889764      0.653543  0.199219       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False    True   False
239    240  1.198987 -0.673882       0.839031      6.080172  -0.078220        5.726851  1.124377   0.755906      0.251969  0.154747       b   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False
240    241  0.066315 -0.629062       0.839031      2.000000  -0.817521        4.605592  1.124377   0.822835      0.350394  0.177471       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
241    242  0.623835  1.683682      -1.255928     14.430923  -1.677173        6.618519 -0.225902   0.897638      0.633858  0.143873       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False    True   False   False
242    243 -0.198350 -1.166909      -1.255928     17.831067  -0.645590       11.867079  0.314210   0.885827      0.562992  0.407361       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False    True   False
243    244 -2.121330 -0.718703       0.839031      3.632069  -0.886293        2.480540  1.124377   0.803150      0.338583  0.024397       f   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
244    245  0.595546  1.692646      -1.255928      3.632069  -0.834714       13.997471  0.044154   0.909449      0.629921  0.287327       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False    True   False
245    246  0.091019 -0.906949      -0.208449      2.816034  -0.869100       10.046368  0.584265   0.862205      0.492126  0.182211       c   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
246    247  1.026063 -1.337227       0.839031     16.443808   0.317220       10.553604 -0.495957   0.779528      0.535433  0.314931       b   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False
247    248 -1.930776 -1.211730       0.839031      2.816034  -0.662783        6.015175 -0.225902   0.767717      0.476378  0.161578       f   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
248    249  0.320422 -1.175873      -1.255928     23.216893   1.847401       32.578334  0.314210   0.929134      0.610236  0.742367       b   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
249    250  0.987215 -0.889021      -0.208449      3.142448  -0.869100       11.642827  0.584265   0.854331      0.472441  0.273526       c   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
250    251  1.452993  1.199619       0.839031     32.002863   3.893374       22.503021 -1.846235   0.917323      0.818898  0.344347       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False
251    252  1.731704 -0.082250       0.839031      7.467430  -0.232957       23.832514  1.124377   0.913386      0.413386  0.544403       d   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
252    253 -0.854584 -0.566313      -1.255928      3.632069  -0.834714        8.311086  0.854321   0.897638      0.496063  0.083647       b    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
253    254  0.408577  0.966552      -1.255928      3.822477  -0.662783       10.489532  0.044154   0.948819      0.657480  0.244249       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False    True   False
254    255  0.644953 -0.270497      -0.208449      5.372942  -0.559625        4.135731  1.124377   0.909449      0.456693  0.304754       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False    True   False   False   False
255    256  0.493246  0.159781       0.839031     15.274159   0.145290       32.241956  0.584265   0.968504      0.562992  0.218458       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
256    257 -0.124239  1.719538      -1.255928     14.784538  -0.215764       22.289448  0.044154   0.917323      0.622047  0.572006       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False    True   False   False   False
257    258  1.562366 -0.709739      -0.208449      4.448103  -1.075416       22.839399  0.854321   0.846457      0.417323  0.384637       d   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
258    259  0.203977 -0.279461      -0.208449      4.937724  -0.903486       30.127582  0.854321   0.921260      0.500000  0.264046       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False    True   False   False   False
259    260 -2.908154  1.244440       1.886511      4.584109   0.248448        4.883237 -2.926458   0.858268      0.870079  0.043636       a   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True
260    261  0.112236 -0.978662      -0.208449      8.365068  -0.576818       22.775327  0.584265   0.799213      0.425197  0.678517       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
261    262  0.048684  1.531291      -0.208449      9.289907   0.385992       23.795138 -0.766013   0.885827      0.688976  0.347135       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
262    263  0.821463  1.558184      -1.255928      4.312097  -0.697169       30.266404 -0.225902   0.917323      0.649606  0.358427       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
263    264 -0.350056 -0.924878       0.839031      2.816034  -0.714362        5.369116  0.584265   0.767717      0.362205  0.013244       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False    True   False
264    265  0.489760 -1.382048       0.839031     16.770222  -0.318922        8.845019 -1.036069   0.728346      0.535433  0.295553       b   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
265    266  0.045198 -0.422887       0.839031      6.080172  -0.181378       31.291555  1.394432   0.846457      0.334646  0.207305       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
266    267  1.692955  1.369937      -0.208449     15.573372  -0.198571       28.232120 -0.766013   0.917323      0.708661  0.582880       d   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
267    268 -0.300650 -1.256550      -1.255928      2.816034  -0.834714       17.686947  0.314210   0.909449      0.598425  0.299456       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
268    269 -2.269451 -0.234640       0.839031      5.372942   0.024939        5.977800  1.394432   0.866142      0.330709  0.088666       a   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True
269    270 -1.002804 -1.256550      -1.255928      2.000000  -0.817521       10.313334  0.314210   0.909449      0.598425  0.187090       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False    True   False
270    271  0.747353  1.459578       1.886511     10.323550  -1.488050       20.185752 -2.656402   0.791339      0.771654  0.284400       c   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
271    272  1.325990  1.226511      -0.208449     18.021475  -0.198571       21.445834 -0.766013   0.937008      0.728346  0.204238       c   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
272    273 -1.193359 -1.229658       0.839031      8.582677   0.093711        4.584235 -0.225902   0.783465      0.496063  0.147358       a   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
273    274 -0.201836  0.330099      -0.208449     31.921260   3.085301       15.294928  0.314210   0.980315      0.645669  0.198801       e   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
274    275 -0.258315  1.558184      -0.208449     16.879026   1.194066        8.279050 -0.766013   0.881890      0.681102  0.372508       b    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
275    276 -0.688732  0.123924       0.839031      6.080172   0.024939        9.688633  0.584265   0.968504      0.562992  0.343371       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
276    277  0.366243  1.692646      -0.208449     10.677165  -0.576818        9.053253 -0.225902   0.889764      0.633858  0.402621       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
277    278  0.016909 -1.399976      -1.255928      2.000000  -0.817521        8.012084  0.044154   0.889764      0.606299  0.307542       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False    True   False
278    279 -0.321767  0.419740       1.886511      6.080172   0.265641        8.727554 -0.766013   0.992126      0.704724  0.389656       e   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
279    280  0.503904 -0.557349      -0.208449      6.760200  -0.851907        6.399607  1.124377   0.858268      0.405512  0.118361       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
280    281  0.782615  1.773323      -0.208449      7.467430  -1.041030       10.307995 -0.225902   0.877953      0.614173  0.114875       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False
281    282  1.061325 -0.933842      -0.208449      9.697924  -0.198571       11.835043  0.584265   0.822835      0.437008  0.337934       c   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
282    283  0.772056 -1.220694      -0.208449      2.816034  -0.800328        6.730645  0.044154   0.850394      0.543307  0.348669       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False    True   False   False   False
283    284  0.634394 -0.638026      -0.208449      7.467430  -0.232957        7.371364  0.854321   0.866142      0.437008  0.142758       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
284    285  0.225095  1.002408      -1.255928     23.053686   1.211259       33.352536  0.044154   0.944882      0.653543  0.891677       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
285    286 -0.586432 -0.404959      -0.208449      4.937724  -0.284536       12.683996  1.124377   0.877953      0.405512  0.109438       e   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False    True   False
286    287  0.581501  1.226511       0.839031     20.333572   4.374779       11.835043 -2.116291   0.897638      0.834646  0.090339       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
287    288  0.814390  1.029301      -0.208449      3.632069  -0.645590       32.471547 -0.766013   0.956693      0.748031  0.230448       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
288    289  0.196905  1.450614      -1.255928      4.312097  -0.817521        6.057890 -0.225902   0.917323      0.673228  0.200892       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False    True   False   False
289    290 -0.028912 -0.611133       0.839031      9.289907   1.555120        6.800056  1.394432   0.783465      0.271654  0.087969       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
290    291  0.165129 -1.014519      -1.255928      2.816034  -0.817521        9.587186  0.314210   0.925197      0.598425  0.342256       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False
291    292  0.161643 -0.360138       0.839031      5.264137  -1.144189        4.728397  1.394432   0.846457      0.314961  0.187927       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
292    293  1.093101 -1.292407      -1.255928      2.000000  -0.817521        7.056344  0.044154   0.909449      0.602362  0.302245       c   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
293    294  1.378883  1.244440      -0.208449      7.467430   0.024939       17.852466 -1.306124   0.921260      0.767717  0.143036       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False    True   False
294    295  0.313350  1.459578      -0.208449      5.264137  -0.542432       19.230013 -1.036069   0.893701      0.708661  0.045030       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False    True   False   False   False
295    296  0.577915  0.195637      -1.255928      2.000000  -0.817521       10.783195  0.314210   0.964567      0.610236  0.307821       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False    True   False
296    297  0.165129 -1.229658      -1.255928      2.816034  -0.817521       11.867079  0.314210   0.913386      0.598425  0.424509       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False    True   False
297    298  1.234249  0.204602       0.839031      8.582677   0.317220       19.187298  0.314210   0.976378      0.586614  0.416980       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False    True   False   False   False
298    299 -0.872215 -0.333246      -0.208449      4.312097  -0.611204       12.940284  0.854321   0.909449      0.480315  0.912728       b   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
299    300  0.101578 -0.144999       0.839031      8.201861   0.815819       10.404103  1.394432   0.885827      0.366142  0.263349       b   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False    True   False
300    301 -2.375337  1.352009       1.886511      6.080172  -1.058223        8.492623 -2.656402   0.830709      0.822835  0.142897       a   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True
301    302  0.842580 -0.369102      -1.255928      3.142448  -0.765942       15.359000  0.854321   0.917323      0.519685  0.142897       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False    True   False   False   False
302    303  0.948466  0.679700      -1.255928      8.201861  -0.422081       34.206829  0.044154   0.960630      0.665354  0.223895       c   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False   False   False   False   False   False   False   False   False    True   False   False   False
