,id,job,area,income,aspect,subscriptions,dist_healthy,save_rate,dist_unhealthy,age,pop_dense,retail_dense,crime,product
364,365,pe,c,55268.0,30.21666666666667,1,4.584108804581245,19,12.65729942391457,44,0.984251968503937,0.7519685039370079,0.2279381012128816,e
365,366,f8,a,69224.0,42.675,1,5.644953471725126,13,13.06842770830406,44,0.8582677165354331,0.610236220472441,0.3824062456433849,d
366,367,kl,c,46377.0,10.825,1,3.822476735862563,-13,15.903611072080931,49,0.8307086614173228,0.4291338582677165,0.1389934476509131,b
367,368,pz,a,52611.0,38.88333333333333,1,4.937723693629206,23,14.024167486300408,43,0.9015748031496064,0.6968503937007874,0.3011292346298619,c
368,369,pz,a,59200.0,14.183333333333334,0,2.816034359341446,-3,19.454264437262893,49,0.9015748031496064,0.5078740157480315,0.0632929039453506,c
369,370,al,a,54028.0,10.933333333333334,2,19.21832498210451,179,5.438527469439371,49,0.7795275590551181,0.3503937007874015,0.3408615641990798,b
370,371,kd,c,57606.0,37.475,4,10.078740157480317,157,7.446114936068568,31,0.7559055118110236,0.8503937007874016,0.1907151819322459,c
371,372,qp,c,61502.0,19.491666666666667,0,10.323550465282748,17,9.93958128424898,48,0.9409448818897638,0.5551181102362205,0.1137599330823923,b
372,373,pe,b,61644.0,7.358333333333333,0,12.227630637079455,50,7.632991428972882,47,0.8858267716535433,0.562992125984252,0.1706398996235884,b
373,374,nn,c,57499.0,8.55,0,2.0,0,15.540536743009696,47,0.8937007874015748,0.5590551181102362,0.2655792555416144,c
374,375,pz,a,57712.0,22.308333333333334,1,4.31209735146743,3,26.918645496698048,48,0.9645669291338582,0.5748031496062992,0.4627073748780148,c
375,376,nn,b,67914.0,28.15833333333333,2,3.142448103078024,0,13.442180694112688,42,1.0,0.7834645669291339,0.5315767461313258,c
376,377,mm,a,52009.0,31.73333333333333,0,2.0,0,13.693129127441336,46,0.952755905511811,0.6692913385826772,0.357033319392165,b
377,378,kd,c,65505.0,6.383333333333333,1,19.95275590551181,4,11.5253618097513,45,0.8110236220472441,0.5118110236220472,0.2846786560713787,c
378,379,pz,a,48183.0,11.15,0,2.0,0,11.060840241674864,48,0.905511811023622,0.5551181102362205,0.1257493377945071,b
379,380,al,c,63911.0,4.0,2,8.365068002863278,69,8.567373893494448,43,0.8110236220472441,0.5826771653543307,0.0355499790882475,c
380,381,pz,a,56791.0,38.66666666666666,1,21.20400858983536,39,31.873542222846705,43,0.9015748031496064,0.7007874015748031,0.26056043496445,b
381,382,ke,d,35077.0,39.75,2,4.937723693629206,40,8.375158072221442,41,0.8582677165354331,0.7007874015748031,0.0508852641851387,f
382,383,kw,c,60440.0,25.125,1,21.476020042949177,251,13.298018828157932,47,0.9803149606299212,0.6456692913385826,0.1431757981318834,b
383,384,vv,c,56508.0,37.04166666666666,1,7.467430207587688,51,11.5253618097513,41,0.905511811023622,0.7637795275590551,0.1685487243831033,b
384,385,pe,a,64548.0,41.375,0,2.816034359341446,1,28.963608261908107,46,0.9251968503937008,0.6259842519685039,0.3825456573260839,c
385,386,pz,a,51478.0,12.125,1,14.893342877594849,62,6.164676127581847,49,0.8661417322834646,0.4606299212598425,0.3469956782378363,b
386,387,qp,c,57039.0,27.725,0,10.405153901216892,31,13.292679499789235,46,0.952755905511811,0.6417322834645669,0.2810539523212045,c
387,388,pe,b,67984.0,33.68333333333333,1,14.675733715103794,36,5.854995082197555,43,0.9566929133858268,0.7677165354330708,0.2142757563083786,c
388,389,pz,a,61360.0,30.10833333333333,2,19.463135289906944,97,35.04510327385134,42,0.9921259842519684,0.7992125984251969,0.2131604628467865,b
389,390,pz,a,66107.0,31.3,1,3.822476735862563,7,18.63200786848391,44,0.9724409448818898,0.7362204724409449,0.6921790046005856,c
390,391,am,c,69437.0,39.96666666666667,1,10.51395848246242,18,28.75537445552901,44,0.8976377952755905,0.6692913385826772,0.4225568102606998,c
391,392,pz,a,61006.0,37.583333333333336,1,5.264137437365784,23,21.0507236195026,43,0.9173228346456692,0.7204724409448819,0.0804405409173288,c
392,393,pz,a,48715.0,9.85,1,7.87544738725841,37,13.121820991991006,48,0.8582677165354331,0.4921259842519685,0.7634183744597798,b
393,394,pz,a,58208.0,5.733333333333333,1,14.702934860415176,69,26.60896445131376,45,0.8110236220472441,0.5275590551181102,0.5536037919977694,c
394,395,nb,a,49919.0,22.2,1,4.448103078024338,27,16.805957566390333,48,0.9645669291338582,0.5551181102362205,0.3449045029973512,b
395,396,kw,c,47900.0,16.241666666666667,3,6.760200429491769,110,10.44147815090628,52,0.7401574803149606,0.1377952755905512,0.150843440680329,b
396,397,pe,a,,40.075,0,2.816034359341446,4,20.64493466348181,45,0.905511811023622,0.65748031496063,0.3040568799665412,c
397,398,de,a,57854.0,41.266666666666666,0,6.08017179670723,10,27.82099199100745,45,0.9015748031496064,0.6377952755905512,0.7752683674891956,b
398,399,nn,a,61431.0,32.81666666666667,1,8.365068002863278,24,32.343403119291835,44,0.9606299212598424,0.7362204724409449,0.2807751289558065,b
399,400,pz,a,63663.0,20.791666666666668,1,4.31209735146743,20,12.534494871434593,49,0.9448818897637796,0.5118110236220472,0.3607974348250383,b
400,401,kl,c,51619.0,11.041666666666668,2,11.819613457408732,69,16.266685401152174,49,0.7952755905511811,0.374015748031496,0.273943956503555,b
401,402,dz,c,39965.0,16.78333333333333,1,6.406585540443809,16,3.3668680623858367,49,0.9094488188976378,0.484251968503937,0.1451275616896696,a
402,403,pz,a,65647.0,24.041666666666664,1,9.752326413743738,76,12.459744274272868,47,0.968503937007874,0.6220472440944882,0.3851944792973651,d
403,404,nb,a,48431.0,14.833333333333334,2,6.896206156048676,16,16.421525923844317,51,0.7874015748031497,0.2519685039370078,0.9209535759096612,b
404,405,vv,c,65576.0,35.30833333333334,2,12.390837508947744,93,20.025572572713223,39,0.9212598425196852,0.8267716535433071,0.2460616199637529,b
405,406,kl,c,41595.0,15.05,0,2.816034359341446,-1,14.387241815371643,49,0.9094488188976378,0.5196850393700787,0.1072075839955388,f
406,407,kw,c,46094.0,12.883333333333333,1,2.816034359341446,2,9.346915835323871,49,0.8622047244094488,0.437007874015748,0.1484734420744458,b
407,408,vv,c,59093.0,11.15,1,4.937723693629206,8,13.436841365743993,48,0.8700787401574803,0.4881889763779528,0.2141363446256796,b
408,409,pz,a,52717.0,39.1,3,3.632068718682892,32,26.20317549529296,37,0.8031496062992126,0.7519685039370079,0.6946884148891677,b
409,410,al,c,51088.0,37.69166666666667,2,11.302791696492484,102,9.448363074329071,39,0.8661417322834646,0.7874015748031497,0.1805381290952181,b
410,411,kl,d,30791.0,8.225000000000001,4,5.644953471725126,81,7.867921877195448,43,0.5275590551181102,0.1811023622047244,0.2159486965007667,a
411,412,pz,a,63309.0,14.725,1,2.816034359341446,-2,20.922579738653926,50,0.8622047244094488,0.3976377952755905,0.6891119475812073,c
412,413,nn,c,65363.0,8.875,2,4.584108804581245,8,10.404102852325416,47,0.7874015748031497,0.4173228346456692,0.3383521539104977,c
413,414,pz,a,66320.0,15.591666666666669,1,10.16034359341446,101,7.686384712659828,50,0.8818897637795275,0.4291338582677165,0.2700404293879827,b
414,415,am,b,68587.0,42.56666666666667,0,2.0,0,13.15919629057187,45,0.8937007874015748,0.6181102362204725,0.2791021887634183,b
415,416,pz,a,67311.0,7.791666666666666,0,22.21045096635648,94,34.1801320781228,47,0.8937007874015748,0.5669291338582677,0.20563223198104,c
416,417,pz,a,56012.0,14.291666666666666,1,6.08017179670723,8,25.760011240691306,49,0.8858267716535433,0.4645669291338583,0.4093127004042939,c
417,418,pz,b,65576.0,12.45,0,13.451682176091625,32,8.604749192075312,48,0.905511811023622,0.5393700787401575,0.2594451415028579,c
418,419,kd,c,56224.0,30.866666666666667,1,17.586256263421618,132,14.333848531684698,43,0.984251968503937,0.7874015748031497,0.2487104419350341,b
419,420,de,a,52965.0,16.458333333333332,1,14.893342877594849,113,19.069832794716877,50,0.8858267716535433,0.421259842519685,0.3804544820855988,b
420,421,pz,a,48608.0,39.96666666666667,1,5.264137437365784,43,8.97850217788394,42,0.8582677165354331,0.6889763779527559,0.301547469677959,b
421,422,e2,c,86935.0,39.75,1,26.481030780243376,350,28.83012505269074,43,0.8740157480314961,0.6889763779527559,0.4338491565593196,d
422,423,pz,a,57606.0,31.73333333333333,1,15.981388690050109,72,33.61950259940986,44,0.968503937007874,0.7283464566929134,0.8912588874947721,b
423,424,pe,c,64053.0,36.5,1,5.264137437365784,12,20.586202051426163,41,0.9173228346456692,0.7716535433070866,0.2344904502997351,c
424,425,nn,b,59873.0,38.55833333333333,1,10.16034359341446,62,4.082338063790923,42,0.889763779527559,0.7244094488188977,0.0581346716854872,c
425,426,pz,a,56543.0,10.608333333333334,1,3.142448103078024,0,5.2676689616411405,48,0.8149606299212598,0.4133858267716535,0.3355639202565175,b
426,427,pz,a,59519.0,6.925,0,4.584108804581245,2,25.599831389630463,47,0.9291338582677166,0.610236220472441,0.1178028718806636,b
427,428,pe,c,55126.0,35.41666666666667,2,4.584108804581245,22,6.511732471547,41,0.9291338582677166,0.7992125984251969,0.0973093545239091,b
428,429,qp,c,63380.0,28.15833333333333,1,6.161775232641374,29,9.245468596318672,45,0.984251968503937,0.7086614173228346,0.1212881639481388,c
429,430,pz,a,57677.0,5.083333333333333,2,11.302791696492484,24,27.24434452718842,43,0.7440944881889764,0.5118110236220472,0.5356196849295971,b
430,431,vv,c,,28.7,1,24.277738010021476,290,8.588731206969229,45,0.9881889763779528,0.7204724409448819,0.2502439704447232,b
431,432,pe,a,63521.0,15.916666666666668,1,11.92841803865426,89,3.671209779401433,50,0.889763779527559,0.437007874015748,0.260281611599052,b
432,433,nb,a,52859.0,13.533333333333331,0,11.003579098067286,16,21.344386679780808,48,0.905511811023622,0.531496062992126,0.8653283145127562,b
433,434,11,c,44641.0,6.816666666666666,1,3.822476735862563,6,7.942672474357173,46,0.8464566929133859,0.5354330708661418,0.2351875087132301,b
434,435,qp,c,71845.0,34.33333333333333,1,24.03292770221904,113,7.66502739918505,43,0.9488188976377953,0.7401574803149606,0.3097727589572006,c
435,436,by,d,33235.0,14.508333333333333,2,5.264137437365784,66,9.848812701981172,51,0.7755905511811023,0.2362204724409448,0.1012128816394813,a
436,437,de,a,56933.0,33.25,0,8.528274874731569,46,21.504566530841647,46,0.937007874015748,0.6299212598425197,0.6546772619545518,b
437,438,pe,c,62813.0,24.8,0,12.880458124552614,58,8.722214416186596,47,0.9724409448818898,0.6338582677165354,0.179004600585529,c
438,439,pe,a,66142.0,7.358333333333333,1,3.632068718682892,2,8.33778277364058,46,0.8346456692913385,0.5078740157480315,0.3433709744876621,c
439,440,pz,a,61467.0,10.608333333333334,1,9.534717251252683,42,13.575663903330057,48,0.8543307086614174,0.4724409448818897,0.1837445977972954,c
440,441,nn,a,66142.0,23.391666666666666,1,5.454545454545455,7,21.552620486159896,48,0.9763779527559056,0.5984251968503937,0.411822110692876,c
441,442,dz,c,38301.0,12.558333333333334,2,6.896206156048676,77,4.584234930448223,50,0.7637795275590551,0.2755905511811024,0.1300710999581765,a
442,443,gj,c,59341.0,9.741666666666667,0,28.847530422333573,219,16.966137417451172,47,0.9015748031496064,0.5590551181102362,0.1555834378920953,b
443,444,f8,a,70145.0,15.591666666666669,2,9.289906943450251,68,15.572572713221865,51,0.8464566929133859,0.3464566929133858,0.3616339049212324,d
444,445,pz,a,61467.0,16.56666666666667,0,9.534717251252683,36,16.613741745117323,49,0.9173228346456692,0.5236220472440944,0.8861006552349087,c
445,446,qp,c,66638.0,26.75,1,6.08017179670723,3,20.975973022340877,46,0.9881889763779528,0.6850393700787402,0.2174822250104559,b
446,447,de,a,55303.0,11.8,0,10.813171080887615,33,24.30771392440635,48,0.8937007874015748,0.5236220472440944,0.8806635996096472,b
447,448,kd,b,70535.0,14.725,2,20.251968503937007,149,11.6268090487565,51,0.7952755905511811,0.2677165354330709,0.3370974487662066,b
448,449,kw,c,57252.0,26.96666666666667,1,7.467430207587688,79,15.695377265701842,45,0.9960629921259844,0.7047244094488189,0.2982015892931827,b
449,450,pz,a,60546.0,16.891666666666666,2,9.017895490336436,-6,21.13081354503302,51,0.8582677165354331,0.3464566929133858,0.0209117524048515,b
450,451,pz,a,55764.0,37.583333333333336,1,6.08017179670723,28,19.07517212308557,41,0.8976377952755905,0.7559055118110236,0.2636274919838282,b
451,452,kl,d,36813.0,40.29166666666666,1,13.533285612025768,194,9.731347477869887,42,0.8582677165354331,0.6811023622047244,0.0762581904363585,a
452,453,pz,a,58385.0,6.925,0,6.08017179670723,17,22.03849936771111,47,0.8779527559055118,0.5590551181102362,0.1484734420744458,b
453,454,pz,a,56472.0,37.69166666666667,1,3.632068718682892,1,32.37009976113531,43,0.9173228346456692,0.7086614173228346,0.2264045727031925,c
454,455,qp,c,59306.0,38.125,1,17.042233357193986,-104,11.461289869326963,42,0.9015748031496064,0.7204724409448819,0.2909521817928342,b
455,456,am,c,72944.0,26.96666666666667,1,21.992841803865424,195,12.336939721792891,45,0.9960629921259844,0.7086614173228346,0.1756587202007528,d
456,457,nb,a,52470.0,14.4,1,6.08017179670723,52,13.965434874244766,50,0.8464566929133859,0.374015748031496,0.4084762303080998,c
457,458,by,d,36777.0,38.99166666666667,2,8.365068002863278,120,9.800758746662918,41,0.8700787401574803,0.7244094488188977,0.1141781681304893,f
458,459,kw,c,52044.0,39.53333333333333,1,3.822476735862563,4,9.528452999859493,42,0.8740157480314961,0.6968503937007874,0.2689251359263906,f
459,460,kl,c,53532.0,12.125,2,20.03435934144596,123,17.86314458339188,49,0.7913385826771654,0.3346456692913386,0.2319810400111529,b
460,461,pe,c,50734.0,40.61666666666667,1,2.816034359341446,5,14.01348882956302,44,0.889763779527559,0.65748031496063,0.1716157814024815,b
461,462,ob,a,41241.0,6.925,0,3.632068718682892,-1,4.242517914851764,47,0.8740157480314961,0.5551181102362205,0.0524187926948278,b
462,463,pz,a,64230.0,38.55833333333333,1,9.697924123120972,52,24.12617675987073,41,0.8818897637795275,0.7322834645669292,0.1537710860170082,b
463,464,kd,c,60723.0,38.55833333333333,3,12.934860415175375,265,6.986932696360826,35,0.7716535433070866,0.7874015748031497,0.1946187090478182,c
464,465,ke,d,39505.0,12.341666666666669,2,2.0,0,4.488127019811719,50,0.7952755905511811,0.3307086614173228,0.1972675310190994,g
465,466,pz,a,63096.0,19.491666666666667,0,9.289906943450251,14,37.05269074048054,48,0.9409448818897638,0.5551181102362205,0.3481109716994284,b
466,467,al,c,52044.0,41.15833333333333,3,9.289906943450251,55,9.063931431783054,38,0.7440944881889764,0.6496062992125984,0.2254286909242994,b
467,468,qp,c,59093.0,40.725,1,5.37294201861131,-2,7.606294787129408,43,0.8582677165354331,0.6653543307086615,0.3096333472745016,c
468,469,qp,c,59235.0,30.0,0,9.289906943450251,30,18.119432345089223,45,0.9724409448818898,0.7047244094488189,0.0904781820716576,b
469,470,nn,a,62954.0,7.574999999999999,1,10.51395848246242,57,3.0144723900519885,47,0.8582677165354331,0.531496062992126,0.1505646173149309,b
470,471,pe,a,65753.0,6.275,1,4.937723693629206,9,32.26865252213011,46,0.8464566929133859,0.5433070866141733,0.1947581207305172,b
471,472,nb,a,66284.0,15.916666666666668,3,10.024337866857552,100,6.586483068708725,52,0.7637795275590551,0.1811023622047244,0.2372786839537153,c
472,473,kd,c,50096.0,6.491666666666666,1,8.528274874731569,77,8.012083743150203,46,0.84251968503937,0.5354330708661418,0.2927645336679214,b
473,474,pe,c,57747.0,10.716666666666669,0,2.0,0,12.8281579317128,48,0.8779527559055118,0.5118110236220472,0.37041684093127,c
474,475,kl,d,38194.0,34.00833333333334,2,8.963493199713671,114,7.99606575804412,40,0.9448818897637796,0.8346456692913385,0.1971281193364004,f
475,476,by,c,43508.0,11.258333333333333,0,18.021474588403724,18,8.439230012645776,48,0.889763779527559,0.5196850393700787,0.2095357590966123,a
476,477,qp,c,65292.0,25.775,1,7.766642806012884,44,15.599269355065337,46,0.9921259842519684,0.6692913385826772,0.1438728565453785,b
477,478,pz,a,53603.0,7.466666666666667,2,16.879026485325696,164,15.188141070675846,46,0.7913385826771654,0.4645669291338583,0.2987592360239788,b
478,479,pz,a,67489.0,16.78333333333333,1,11.95561918396564,20,9.747365462975973,49,0.9094488188976378,0.4803149606299212,0.356196849295971,c
479,480,pe,c,61608.0,6.925,0,11.792412312097351,10,14.79303077139244,47,0.8779527559055118,0.5590551181102362,0.1610204935173567,c
480,481,pz,a,60865.0,18.625,0,17.83106657122405,56,33.1870170015456,48,0.9330708661417324,0.5551181102362205,0.5651749616617873,c
481,482,pe,c,61290.0,7.791666666666666,1,2.0,0,7.371364338906842,47,0.8464566929133859,0.5118110236220472,0.1592081416422696,c
482,483,pz,a,66142.0,22.633333333333333,0,6.08017179670723,1,13.746522411128284,48,0.9606299212598424,0.594488188976378,0.4051303499233236,d
483,484,pz,a,47865.0,16.891666666666666,2,2.816034359341446,7,8.04411971336237,51,0.8582677165354331,0.3464566929133858,0.2887215948696501,b
484,485,sa,c,52611.0,10.825,1,10.405153901216892,72,8.567373893494448,48,0.8661417322834646,0.484251968503937,0.1271434546214973,b
485,486,nb,a,57145.0,38.775,1,6.08017179670723,44,25.786707882534778,41,0.8740157480314961,0.7283464566929134,0.3184162832845392,b
486,487,qp,c,63592.0,22.741666666666667,1,14.45812455261274,46,13.63973584375439,48,0.968503937007874,0.5708661417322834,0.1299316882754775,b
487,488,pe,c,67453.0,31.73333333333333,1,8.963493199713671,41,18.877616973443867,43,0.9763779527559056,0.7677165354330708,0.2248710441935034,c
488,489,ax,d,25301.0,10.066666666666666,0,2.0,0,6.581143740340031,48,0.889763779527559,0.531496062992126,0.0303917468283842,g
489,490,kd,c,64619.0,31.3,2,4.448103078024338,17,17.86314458339188,40,0.9803149606299212,0.8543307086614174,0.1444305032761745,c
490,491,11,c,55268.0,10.608333333333334,2,18.810307802433787,75,13.39946606716313,49,0.7795275590551181,0.358267716535433,0.1706398996235884,b
491,492,pz,a,44641.0,17.21666666666667,1,4.31209735146743,16,8.24701419137277,49,0.9173228346456692,0.5039370078740157,0.0676146661090199,e
492,493,pz,a,56543.0,12.125,0,5.454545454545455,3,14.125614725305606,48,0.8858267716535433,0.5,0.3060086435243273,c
493,494,dz,c,43331.0,10.391666666666666,2,6.760200429491769,48,12.102009273570326,48,0.7401574803149606,0.3110236220472441,0.0917328872159487,f
494,495,pe,a,52292.0,29.45833333333333,1,2.0,0,24.87902205985668,43,0.9921259842519684,0.7637795275590551,0.0748640736093684,c
495,496,po,c,52434.0,27.616666666666664,2,7.87544738725841,36,12.57720949838415,44,1.0,0.7480314960629921,0.3005715878990659,b
496,497,de,a,55055.0,16.35,0,3.142448103078024,0,25.98426303217648,49,0.9173228346456692,0.531496062992126,0.8162554022027045,b
497,498,qp,c,61077.0,11.041666666666668,1,21.72083035075161,251,4.087677392159618,48,0.8700787401574803,0.484251968503937,0.1473581486128537,b
498,499,pz,a,64726.0,29.35,1,24.440944881889763,25,34.62863566109316,44,0.9881889763779528,0.7480314960629921,0.1615781402481527,b
499,500,nn,a,62990.0,9.741666666666667,0,6.760200429491769,5,25.51974146410004,47,0.9015748031496064,0.5590551181102362,0.2360239788094242,c
500,501,de,a,59837.0,13.1,0,15.382963493199714,40,31.360966699452018,48,0.8937007874015748,0.5078740157480315,0.7393001533528509,c
501,502,nb,a,,16.78333333333333,1,9.697924123120972,34,21.483209217366863,49,0.905511811023622,0.468503937007874,0.2144151679910776,b
502,503,qp,c,63628.0,41.48333333333333,2,14.26771653543307,-2,13.543627933117888,41,0.7913385826771654,0.6377952755905512,0.192806357172731,b
503,504,pe,a,64301.0,19.166666666666664,0,3.142448103078024,0,14.21104397920472,48,0.937007874015748,0.5511811023622047,0.1141781681304893,c
504,505,vv,c,,8.658333333333333,1,7.929849677881174,65,9.65125755233947,47,0.8070866141732284,0.452755905511811,0.1069287606301408,b
505,506,kd,c,60262.0,6.275,1,6.161775232641374,2,11.808346213292118,45,0.8188976377952756,0.5236220472440944,0.2283563362609786,b
506,507,pz,a,56685.0,10.825,0,6.760200429491769,13,28.146691021497823,48,0.889763779527559,0.5275590551181102,0.3044751150146382,b
507,508,pz,a,58987.0,9.85,0,11.547602004294918,55,25.007165940705352,48,0.8740157480314961,0.5118110236220472,0.2749198382824481,b
508,509,kl,d,34652.0,30.758333333333333,1,12.3092340730136,-119,2.3577350007025437,44,0.9763779527559056,0.7440944881889764,0.0638505506761466,a
509,510,nn,a,60227.0,23.175,0,6.760200429491769,6,5.299704931853309,47,0.952755905511811,0.6141732283464567,0.1746828384218597,c
510,511,pz,a,56224.0,24.58333333333333,0,9.344309234073013,13,27.62877616973444,47,0.9566929133858268,0.6259842519685039,0.2810539523212045,b
511,512,nb,a,60687.0,41.80833333333333,3,16.987831066571225,196,4.941969931150766,40,0.7440944881889764,0.6141732283464567,0.2393698591942004,c
512,513,kw,c,55905.0,19.166666666666664,3,5.264137437365784,36,11.066179570043555,51,0.8779527559055118,0.3464566929133858,0.2633486686184302,b
513,514,nn,b,62211.0,41.266666666666666,0,13.696492483894058,13,5.080792468736828,45,0.9015748031496064,0.6377952755905512,0.1162693433709744,c
514,515,11,c,52859.0,8.116666666666667,2,12.608446671438797,100,2.961079106365041,47,0.7952755905511811,0.4488188976377952,0.1271434546214973,b
515,516,bf,d,41453.0,5.3,1,8.963493199713671,62,6.93353941267388,45,0.84251968503937,0.562992125984252,0.0609229053394674,a
516,517,bf,d,37203.0,11.583333333333332,2,6.08017179670723,66,6.901503442461712,49,0.7716535433070866,0.3149606299212598,0.1841628328453924,f
517,518,pz,a,62565.0,9.85,0,6.08017179670723,2,14.611493606856822,48,0.8779527559055118,0.515748031496063,0.191830475393838,c
518,519,kw,c,54914.0,29.78333333333333,4,10.16034359341446,193,14.018828157931711,36,0.9645669291338582,0.889763779527559,0.1479157953436498,b
519,520,vv,c,66461.0,33.791666666666664,2,12.63564781675018,87,11.760292257973864,40,0.9488188976377953,0.8385826771653543,0.2966680607834936,c
520,521,qp,c,66107.0,40.075,0,11.520400858983535,91,4.568216945342138,46,0.9212598425196852,0.6417322834645669,0.2489892653004321,c
521,522,pz,a,60475.0,12.233333333333333,0,13.098067287043664,6,10.740480539553182,47,0.9251968503937008,0.5905511811023622,0.3800362470375017,c
522,523,mm,c,46837.0,41.48333333333333,1,2.816034359341446,7,16.15989883377828,42,0.8346456692913385,0.6417322834645669,0.151122264045727,b
523,524,nb,a,56224.0,12.775,1,7.929849677881174,89,32.40747505971617,49,0.84251968503937,0.4094488188976378,0.6117384636832567,b
524,525,nb,a,53320.0,12.341666666666669,1,3.632068718682892,16,16.92876211887031,49,0.8346456692913385,0.405511811023622,0.3036386449184441,b
525,526,qw,c,60227.0,15.05,2,9.344309234073013,17,15.05465786145848,51,0.84251968503937,0.3503937007874015,0.2395092708768995,c
526,527,nb,a,58066.0,32.275,0,10.67716535433071,40,12.08599128846424,46,0.9488188976377953,0.6535433070866141,0.1309075700543705,b
527,528,e2,a,73227.0,18.3,1,7.1682176091624905,38,11.477307854433048,50,0.9015748031496064,0.4251968503937008,0.424090338770389,d
528,529,pe,b,64584.0,22.416666666666668,0,3.142448103078024,0,6.19137276942532,48,0.9566929133858268,0.5984251968503937,0.3143733444862679,c
529,530,11,c,52434.0,11.691666666666666,1,3.822476735862563,8,8.05479837009976,48,0.8779527559055118,0.4960629921259842,0.3605186114596403,b
530,531,11,c,42870.0,8.658333333333333,1,3.632068718682892,-1,8.343122102009275,47,0.8543307086614174,0.5078740157480315,0.3278962777080719,b
531,532,nn,c,53426.0,5.95,1,3.822476735862563,9,15.599269355065337,46,0.8661417322834646,0.5669291338582677,0.3372368604489056,c
532,533,nn,a,64513.0,11.366666666666667,0,13.37007874015748,68,28.07727975270479,48,0.889763779527559,0.5236220472440944,0.288442771504252,c
533,534,qp,c,66674.0,22.525,1,7.1682176091624905,30,19.208655332302936,48,0.9645669291338582,0.5866141732283464,0.1681304893350062,b
534,535,de,a,49494.0,13.858333333333333,3,8.201861130994988,115,16.896726148658143,51,0.7519685039370079,0.2125984251968504,0.9078488777359542,b
535,536,nb,a,50769.0,24.15,1,6.161775232641374,51,17.468034284108473,47,0.984251968503937,0.6181102362204725,0.3588456712672522,b
536,537,am,c,73546.0,26.425,1,23.76091624910523,212,12.4277083040607,46,0.9763779527559056,0.6653543307086615,0.1716157814024815,d
537,538,al,c,65576.0,37.69166666666667,1,21.911238367931283,182,10.655051285654068,42,0.9015748031496064,0.7401574803149606,0.1034434685626655,c
538,539,pz,a,51336.0,8.225000000000001,1,4.937723693629206,30,14.66488689054377,47,0.7952755905511811,0.4448818897637795,0.4132162275198661,b
539,540,qp,c,57960.0,26.85833333333333,1,10.405153901216892,62,4.247857243220459,46,0.984251968503937,0.6850393700787402,0.2049351735675449,b
540,541,pz,a,54807.0,37.04166666666666,1,7.87544738725841,46,15.951665027399184,43,0.9251968503937008,0.7125984251968503,0.3462986198243413,c
541,542,qp,c,60475.0,14.4,0,10.323550465282748,62,6.671912322607841,47,0.9291338582677166,0.5866141732283464,0.247455736790743,b
542,543,kd,c,66001.0,11.583333333333332,1,6.161775232641374,44,10.38274553885064,49,0.8228346456692913,0.3976377952755905,0.3231562804963055,c
543,544,de,a,49884.0,6.816666666666666,0,8.963493199713671,27,14.478010397639457,47,0.8937007874015748,0.5748031496062992,0.8695106649937264,b
544,545,pz,a,56083.0,20.35833333333333,0,8.93629205440229,16,24.66544892510889,48,0.9448818897637796,0.562992125984252,0.560992611180817,b
545,546,kw,c,52930.0,31.3,3,6.950608446671438,75,11.813685541660812,38,0.968503937007874,0.889763779527559,0.2098145824620103,b
546,547,pz,a,58102.0,17.975,1,11.520400858983535,17,32.51960095545876,50,0.9173228346456692,0.4763779527559055,0.5234908685347832,b
547,548,pz,a,55374.0,4.0,0,10.67716535433071,32,14.040185471406492,46,0.8976377952755905,0.610236220472441,0.3580092011710581,b
548,549,kl,d,39186.0,9.091666666666669,1,2.816034359341446,6,8.503301953070114,47,0.8543307086614174,0.4960629921259842,0.123518750871323,b
549,550,qp,c,59412.0,5.408333333333333,0,15.382963493199714,96,18.439792047210904,46,0.8779527559055118,0.5826771653543307,0.1005158232259863,b
550,551,kl,c,54737.0,16.458333333333332,2,24.413743736578382,157,17.70830406069973,51,0.8464566929133859,0.3228346456692913,0.23379339188624,b
551,552,qp,b,72023.0,29.78333333333333,1,10.51395848246242,30,15.027961219615008,44,0.984251968503937,0.7440944881889764,0.4774850132441098,c
552,553,qp,c,59200.0,21.55,1,20.98639942734431,103,13.554306589855276,48,0.9566929133858268,0.5708661417322834,0.3490868534783214,b
553,554,kl,d,26966.0,7.574999999999999,4,5.264137437365784,81,3.5857805255023187,43,0.5787401574803149,0.2677165354330709,0.0344346856266555,f
554,555,de,a,51584.0,10.825,0,10.785969935576237,20,18.5465786145848,48,0.8937007874015748,0.531496062992126,0.9244388679771364,b
555,556,nn,a,65682.0,13.966666666666663,0,8.528274874731569,-10,15.038639876352397,49,0.8976377952755905,0.5039370078740157,0.1480552070263488,c
556,557,pe,a,62777.0,13.533333333333331,0,4.31209735146743,9,11.770970914711254,48,0.9015748031496064,0.5236220472440944,0.0503276174543426,c
557,558,kw,c,48963.0,17.866666666666667,4,6.08017179670723,91,9.46972038780385,51,0.7716535433070866,0.1614173228346456,0.124076397602119,b
558,559,kd,c,68445.0,20.9,1,13.451682176091625,-4,23.432064071940424,49,0.9488188976377953,0.5196850393700787,0.2758957200613411,c
559,560,vv,c,56012.0,4.325,1,13.696492483894058,46,4.333286497119573,45,0.8543307086614174,0.5905511811023622,0.1343928621218458,c
560,561,kd,b,68728.0,39.425,2,11.92841803865426,87,4.952648587888155,40,0.8464566929133859,0.7204724409448819,0.055067614666109,c
