,id,income,aspect,subscriptions,dist_healthy,save_rate,dist_unhealthy,age,pop_dense,retail_dense,crime,product,job_11,job_al,job_am,job_ax,job_bf,job_by,job_cv,job_de,job_dz,job_e2,job_f8,job_gj,job_gv,job_kd,job_ke,job_kl,job_kp,job_ks,job_kw,job_mm,job_nb,job_nn,job_ob,job_pe,job_po,job_pq,job_pz,job_qp,job_qw,job_rn,job_sa,job_vv,job_zz,area_a,area_b,area_c,area_d
177,178,-1.2709555299738475,-0.12707089490359805,-0.20844851356517272,7.87544738725841,-0.09541280701608906,7.766474638190248,0.8543210642501983,0.937007874015748,0.5236220472440944,0.0451693851944793,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
178,179,1.1672107909962113,0.40181223439076863,0.8390314540990115,7.467430207587688,-0.009447578602638272,19.411549810313332,-0.4959572102087847,0.9960629921259844,0.6968503937007874,0.4139132859333612,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
179,180,-2.2024133584410213,-0.7097387492109514,0.8390314540990115,9.534717251252683,-0.37050153793913154,6.805395531825207,1.1243767191419949,0.7795275590551181,0.2992125984251969,0.0975881778893071,a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
180,181,-0.9604695871514561,0.0163550384643653,0.8390314540990115,4.31209735146743,-0.7831346343236953,20.911901081916536,0.8543210642501983,0.9448818897637796,0.5,0.2843998327059807,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
181,182,0.20039123339783765,1.2802960762695468,0.8390314540990115,10.16034359341446,0.5235368375607565,33.656877897990725,-1.8462354846677678,0.8937007874015748,0.8070866141732284,0.2011710581346716,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
182,183,0.16512911477123307,1.3340808012825336,0.8390314540990115,8.71868289191124,0.678274248704968,30.18097512997049,-2.3863467944513608,0.8543307086614174,0.8188976377952756,0.0954970026488219,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
183,184,0.3062771997822464,-0.9965906159468789,0.8390314540990115,8.93629205440229,0.02493851276274204,10.61233665870451,0.3142097544666051,0.7913385826771654,0.421259842519685,0.1780287188066359,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
184,185,0.810804405555558,1.504399097156991,-0.20844851356517272,8.201861130994988,-0.0782197613333989,13.917380918926511,-0.4959572102087847,0.9094488188976378,0.6732283464566929,0.0872717133695803,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
185,186,0.02756700792563716,1.594040305511968,1.8865114217631958,6.760200429491769,0.3172202893684747,5.379794857383729,-2.3863467944513608,0.7480314960629921,0.6889763779527559,0.3529903805938937,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
186,187,0.5849873916388556,1.567147943005475,-0.20844851356517272,2.0,-0.8175207256890756,23.068989742869185,-0.7660128651005813,0.8740157480314961,0.6771653543307087,0.2600027882336539,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
187,188,0.22509463853737988,-0.20774798242307785,-0.20844851356517272,6.896206156048676,-0.8175207256890756,11.023464943094,1.1243767191419949,0.9212598425196852,0.4724409448818897,0.1760769552488498,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
188,189,-1.90607210727111,0.44663283856825714,-1.255928481229357,9.344309234073013,0.19686896958964362,4.023605451735282,0.044154099574808495,0.9645669291338582,0.6496062992125984,0.0953575909661229,a,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
189,190,0.8002456920684955,1.7105738763734386,-0.20844851356517272,13.533285612025768,0.7470464314357286,18.861598988337786,-0.7660128651005813,0.8464566929133859,0.6338582677165354,0.3607974348250383,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
190,191,0.7473525141285886,-0.6200975408559739,-0.20844851356517272,5.644953471725126,-0.4048876293045119,8.79696501334832,1.1243767191419949,0.84251968503937,0.3858267716535433,0.3266415725637808,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
191,192,-0.12423940107703348,-0.8083440784014265,-1.255928481229357,6.08017179670723,-0.5424319947660331,27.19629057187017,0.5842654093584017,0.889763779527559,0.5236220472440944,0.2554022027045866,e,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
192,193,-0.7063631899297942,-0.7097387492109514,1.8865114217631958,4.584108804581245,-0.2673432638429906,14.371223830265562,1.1243767191419949,0.6771653543307087,0.1456692913385826,0.0939634741391328,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
193,194,0.4156495338274776,1.4057937679665156,-1.255928481229357,4.448103078024338,-0.5596250404487233,24.152873401714206,-0.2259015553169881,0.9251968503937008,0.6771653543307087,0.3111668757841907,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
194,195,-0.06417426680629175,1.7822868430574206,-1.255928481229357,10.405153901216892,-0.8175207256890756,23.96599690880989,-0.2259015553169881,0.889763779527559,0.6141732283464567,0.6617872577722013,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
195,196,1.2589520657281401,0.3569916302132801,-1.255928481229357,13.37007874015748,0.3344133350511649,19.582408318111565,0.3142097544666051,0.968503937007874,0.6417322834645669,0.1759375435661508,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
196,197,-0.2723602214096918,1.038264813711108,-1.255928481229357,12.608446671438797,0.2312550609550239,14.179008008992554,0.044154099574808495,0.9448818897637796,0.6653543307086615,0.2559598494353827,b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
197,198,0.503904440898584,0.21356569684531587,0.8390314540990115,10.024337866857552,-0.37050153793913154,15.038639876352397,0.3142097544666051,0.9803149606299212,0.5984251968503937,0.4631256099261118,b,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
198,199,0.63439420191794,-0.7097387492109514,-1.255928481229357,9.534717251252683,-0.061026715650708746,21.552620486159896,0.5842654093584017,0.9094488188976378,0.547244094488189,0.1709187229889864,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
199,200,0.5849873916388556,-0.960734132604888,-0.20844851356517272,2.0,-0.8175207256890756,10.36138822537586,0.5842654093584017,0.84251968503937,0.4724409448818897,0.0744458385612714,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
200,201,0.3380529507480285,-0.4766716074880101,-0.20844851356517272,16.688618468146025,0.26564115232040425,16.266685401152174,1.1243767191419949,0.8582677165354331,0.3779527559055118,0.3762721316046284,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
201,202,-0.8016904428271404,-1.2296577576698202,-1.255928481229357,10.785969935576237,-0.4048876293045119,2.453842911339047,0.044154099574808495,0.8937007874015748,0.5826771653543307,0.1084622891398299,e,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
202,203,0.6908733580232643,-1.2117295159988248,-0.20844851356517272,7.766642806012884,-0.5768180861314134,10.585640016861037,0.044154099574808495,0.8700787401574803,0.5590551181102362,0.1440122682280775,b,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
203,204,1.5024001389581447,-1.2296577576698202,-0.20844851356517272,10.976377952755906,-0.3533084922564414,11.242377406210482,-0.2259015553169881,0.8110236220472441,0.5196850393700787,0.7062595845531856,c,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
204,205,0.12986699614462846,-1.2206936368343226,-0.20844851356517272,8.93629205440229,0.11090374117619282,4.888576647463819,0.044154099574808495,0.84251968503937,0.5393700787401575,0.2413216227519866,c,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
205,206,-1.2780278758000874,-0.8531646825789153,1.8865114217631958,6.760200429491769,0.3172202893684747,9.774062104819446,0.8543210642501983,0.6771653543307087,0.2165354330708661,0.2130210511640875,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
206,207,0.549725273012251,-0.12707089490359805,-1.255928481229357,3.142448103078024,-0.8347137713717658,8.401854714064914,0.5842654093584017,0.9409448818897638,0.5787401574803149,0.2768716018402342,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
207,208,-1.8637376428182655,-1.2117295159988248,-1.255928481229357,2.0,-0.8175207256890756,6.655894337501756,0.3142097544666051,0.8976377952755905,0.5826771653543307,0.1911334169803429,f,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
208,209,0.13693934197086838,-1.1400165493148429,0.8390314540990115,11.22118826055834,1.417575213060645,10.7244625544471,0.044154099574808495,0.7598425196850394,0.4409448818897638,0.410846228913983,c,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
209,210,-1.06625594303127,-0.22567622409407348,-1.255928481229357,11.302791696492484,-0.8690998627371461,5.022059856681185,0.8543210642501983,0.9291338582677166,0.5275590551181102,0.1986616478460895,b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
210,211,1.1919141961357533,0.8410541553301579,-0.20844851356517272,14.240515390121688,2.4835440453874345,24.70816355205845,-0.7660128651005813,0.9803149606299212,0.7795275590551181,0.1826293043357033,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
211,212,-0.882773393567412,-1.1758730326568338,0.8390314540990115,12.608446671438797,-1.6255938727755128,9.314879865111704,-0.2259015553169881,0.7637795275590551,0.4566929133858268,0.2484316185696361,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
212,213,0.6414665477441799,1.7822868430574206,0.8390314540990115,14.893342877594849,-0.37050153793913154,13.415484052269214,-1.0360685199923778,0.7952755905511811,0.594488188976378,0.1999163529903806,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
213,214,0.3980184745141753,-0.49459984915900573,-1.255928481229357,3.142448103078024,-0.8175207256890756,28.32822818603344,0.5842654093584017,0.9212598425196852,0.5551181102362205,0.2912310051582322,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
214,215,1.0084316466718957,-0.6111334200204762,-1.255928481229357,18.755905511811022,0.1624828782242633,26.630321764788533,0.3142097544666051,0.9330708661417324,0.6023622047244095,0.3666527254983968,c,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
215,216,-3.084563987133706,-0.3959945199685303,2.93399138942738,8.963493199713671,1.2972238932818136,3.575101868764929,1.6644880289255881,0.7362204724409449,0.1220472440944882,0.0716576049072912,a,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,217,-0.7910321188354832,0.3211351468712888,0.8390314540990115,8.93629205440229,1.537926532839476,17.24912182099199,0.044154099574808495,0.9921259842519684,0.6496062992125984,0.1889028300571588,a,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
217,218,-0.19127727066942019,1.549219701334479,0.8390314540990115,7.766642806012884,0.09371069549350267,3.163973584375439,-1.8462354846677678,0.8070866141732284,0.7086614173228346,0.2212463404433291,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
218,219,-0.45584277087354963,-1.3641195702022864,0.8390314540990115,2.816034359341446,-0.8175207256890756,22.57777153294928,-0.4959572102087847,0.7913385826771654,0.5511811023622047,0.410846228913983,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
219,220,0.09101889935260646,-1.1848371534923317,0.8390314540990115,8.201861130994988,1.1940656191856729,8.951805536040467,-0.2259015553169881,0.7637795275590551,0.4606299212598425,0.4546214972814721,c,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
220,221,-1.0698419211966872,-0.548384574171992,0.8390314540990115,3.632068718682892,-0.6799763602275544,10.884642405507938,1.1243767191419949,0.8346456692913385,0.3503937007874015,0.0041823504809703,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
221,222,0.17220146059747296,1.5850761846764696,-0.20844851356517272,6.406585540443809,-0.3533084922564414,14.702262189124632,-0.7660128651005813,0.8700787401574803,0.6732283464566929,0.1328593336121567,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
222,223,0.2603567571639845,1.101013659559592,-0.20844851356517272,13.696492483894058,0.575115974608827,33.55543065898553,-0.7660128651005813,0.9488188976377953,0.7519685039370079,0.2431339746270737,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
223,224,-0.20532235181730507,-0.3959945199685303,0.8390314540990115,11.819613457408732,0.7986255684837991,17.71364338906843,1.3944323740337914,0.84251968503937,0.3228346456692913,0.0359682141363446,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
224,225,-0.6463976661636474,-0.42288688247502376,-0.20844851356517272,7.1682176091624905,-0.5940111318141036,16.896726148658143,1.1243767191419949,0.8858267716535433,0.4330708661417323,0.2771504252056322,b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
225,226,0.006349970446917445,-0.933841770098395,-1.255928481229357,5.37294201861131,-0.5424319947660331,29.508219755514965,0.3142097544666051,0.8858267716535433,0.5354330708661418,0.4087550536734978,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
226,227,1.1530660993437314,1.7822868430574206,-0.20844851356517272,20.8503937007874,-0.7831346343236953,13.97077420261346,-0.2259015553169881,0.8779527559055118,0.610236220472441,0.109995817649519,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
227,228,0.8460665241821625,-1.2655142410118112,-1.255928481229357,13.37007874015748,-0.3189224008910611,8.663481804130953,0.044154099574808495,0.8858267716535433,0.5787401574803149,0.259863376550955,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
228,229,-0.2723602214096918,-0.9159135284273995,-1.255928481229357,4.31209735146743,-0.8003276800063854,7.125755233946888,0.3142097544666051,0.9015748031496064,0.5551181102362205,0.30140805799526,c,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
229,230,0.4756150575936244,1.4775067346504975,-1.255928481229357,6.08017179670723,-0.2673432638429906,10.329352255163691,-0.4959572102087847,0.9173228346456692,0.6732283464566929,0.4450020911752405,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
230,231,0.059243148386824346,1.1189419012305877,0.8390314540990115,8.201861130994988,0.575115974608827,17.179710552198962,-2.1162911395595643,0.9251968503937008,0.8582677165354331,0.1178028718806636,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
231,232,0.17568782825829546,-0.763523474223938,0.8390314540990115,7.766642806012884,0.07651764981081251,11.10355486862442,0.8543210642501983,0.7362204724409449,0.2559055118110236,0.4999302941586505,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
232,233,-1.2250350873555855,-0.2436044657650691,-0.20844851356517272,6.08017179670723,-0.2673432638429906,10.78319516650274,1.1243767191419949,0.9133858267716536,0.4606299212598425,0.0798828941865328,b,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
233,234,0.2921325081297666,-0.8621288034144128,-0.20844851356517272,2.816034359341446,-0.8690998627371461,9.886188000562036,0.5842654093584017,0.8503937007874016,0.4645669291338583,0.1343928621218458,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
234,235,-0.0007223753793224602,1.7105738763734386,-0.20844851356517272,13.58768790264853,0.007745467080051883,19.69453421385415,-0.2259015553169881,0.8818897637795275,0.6299212598425197,0.2648821971281193,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
235,236,0.3062771997822464,1.567147943005475,-0.20844851356517272,4.937723693629206,-0.4392737206698922,16.998173387663343,-0.4959572102087847,0.889763779527559,0.6692913385826772,0.0943817091872298,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
236,237,0.4968320950723441,1.2085831095855653,-0.20844851356517272,8.71868289191124,0.21406201527233376,20.185752423774066,-1.0360685199923778,0.9330708661417324,0.7559055118110236,0.0786281890422417,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
237,238,0.052170802560584435,-0.20774798242307785,-0.20844851356517272,3.142448103078024,-0.7143624515929347,28.30687087255866,0.8543210642501983,0.9291338582677166,0.5078740157480315,0.8456712672521958,b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
238,239,0.2286806167027973,1.6209326680184615,-0.20844851356517272,3.632068718682892,-0.49085285771796267,6.2981593367992135,-0.4959572102087847,0.889763779527559,0.6535433070866141,0.1992192945768855,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
239,240,1.1989865419619934,-0.6738822658689604,0.8390314540990115,6.08017179670723,-0.0782197613333989,5.726851201348883,1.1243767191419949,0.7559055118110236,0.2519685039370078,0.1547469677959013,b,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
240,241,0.06631549421306425,-0.6290616616914718,0.8390314540990115,2.0,-0.8175207256890756,4.6055922439230015,1.1243767191419949,0.8228346456692913,0.3503937007874015,0.1774710720758399,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
241,242,0.6238354884308777,1.683681513866945,-1.255928481229357,14.43092340730136,-1.6771730098235833,6.618519038920894,-0.2259015553169881,0.8976377952755905,0.6338582677165354,0.1438728565453785,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
242,243,-0.1983496164956601,-1.1669089118213363,-1.255928481229357,17.83106657122405,-0.6455902688621741,11.86707882534776,0.3142097544666051,0.8858267716535433,0.562992125984252,0.4073609368465077,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
243,244,-2.12133040770075,-0.7187028700464492,0.8390314540990115,3.632068718682892,-0.8862929084198362,2.4805395531825205,1.1243767191419949,0.8031496062992126,0.3385826771653543,0.0243970444723267,f,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
244,245,0.595546105125918,1.6926456347024434,-1.255928481229357,3.632068718682892,-0.8347137713717658,13.997470844456934,0.044154099574808495,0.9094488188976378,0.6299212598425197,0.2873274780426599,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
245,246,0.09101889935260646,-0.9069494075919016,-0.20844851356517272,2.816034359341446,-0.8690998627371461,10.046367851622875,0.5842654093584017,0.8622047244094488,0.4921259842519685,0.1822110692876063,c,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
246,247,1.0260627059851979,-1.3372272076957934,0.8390314540990115,16.443808160343593,0.3172202893684747,10.55360404664887,-0.4959572102087847,0.7795275590551181,0.5354330708661418,0.3149309912170639,b,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
247,248,-1.930775512410652,-1.2117295159988248,0.8390314540990115,2.816034359341446,-0.6627833145448643,6.015174933258396,-0.2259015553169881,0.7677165354330708,0.4763779527559055,0.1615781402481527,f,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
248,249,0.3204218914347262,-1.1758730326568338,-1.255928481229357,23.216893342877597,1.8474013551278987,32.5783335675144,0.3142097544666051,0.9291338582677166,0.610236220472441,0.7423672103722292,b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
249,250,0.9872146091931758,-0.8890211659209063,-0.20844851356517272,3.142448103078024,-0.8690998627371461,11.642827033862584,0.5842654093584017,0.8543307086614174,0.4724409448818897,0.2735257214554579,c,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
250,251,1.4529933286790604,1.1996189887500674,0.8390314540990115,32.00286327845383,3.8933737913680275,22.50302093578755,-1.8462354846677678,0.9173228346456692,0.8188976377952756,0.3443468562665551,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
251,252,1.7317035205356694,-0.08225029072610954,0.8390314540990115,7.467430207587688,-0.2329571724776103,23.832513699592525,1.1243767191419949,0.9133858267716536,0.4133858267716535,0.5444026209396348,d,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
252,253,-0.8545836207670474,-0.5663128158429875,-1.255928481229357,3.632068718682892,-0.8347137713717658,8.311086131797104,0.8543210642501983,0.8976377952755905,0.4960629921259842,0.0836470096194061,b,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
253,254,0.4085771880012377,0.9665518470271266,-1.255928481229357,3.822476735862563,-0.6627833145448643,10.489532106224532,0.044154099574808495,0.9488188976377953,0.65748031496063,0.2442492680886658,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
254,255,0.6449529154050024,-0.270496828271562,-0.20844851356517272,5.37294201861131,-0.5596250404487233,4.13573134747787,1.1243767191419949,0.9094488188976378,0.4566929133858268,0.3047539383800362,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
255,256,0.4932461169069267,0.15978097183232923,0.8390314540990115,15.274158911954189,0.14528983254157313,32.24195588028664,0.5842654093584017,0.968503937007874,0.562992125984252,0.2184581067893489,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
256,257,-0.12423940107703348,1.7195379972089357,-1.255928481229357,14.78453829634932,-0.21576412679492016,22.289447801039763,0.044154099574808495,0.9173228346456692,0.6220472440944882,0.5720061341140388,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
257,258,1.5623656627242914,-0.7097387492109514,-0.20844851356517272,4.448103078024338,-1.075416410929428,22.839398623015317,0.8543210642501983,0.8464566929133859,0.4173228346456692,0.384636832566569,d,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
