,id,income,aspect,subscriptions,dist_healthy,save_rate,dist_unhealthy,age,pop_dense,retail_dense,crime,job_11,job_al,job_am,job_ax,job_bf,job_by,job_cv,job_de,job_dz,job_e2,job_f8,job_gj,job_gv,job_kd,job_ke,job_kl,job_kp,job_ks,job_kw,job_mm,job_nb,job_nn,job_ob,job_pe,job_po,job_pq,job_pz,job_qp,job_qw,job_rn,job_sa,job_vv,job_zz,area_a,area_b,area_c,area_d,product_a,product_b,product_c,product_d,product_e,product_f,product_g
587,588,-2.7723266437176544,1.3554213247620464,1.89056150113271,5.37294201861131,-0.1847050168093997,7.8946185190389215,36,0.8307086614173228,0.8228346456692913,0.096194061062317,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
588,589,1.351338984911064,1.741097078811854,-0.20638353806877807,15.083750894774518,0.9581426861086808,12.102009273570326,44,0.8464566929133859,0.6181102362204725,0.1520981458246201,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
589,590,-0.35074499466700554,-0.8330643493810492,-1.254856057669522,8.201861130994988,-0.1847050168093997,12.000562034565124,47,0.9094488188976378,0.562992125984252,0.3188345183326362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
590,591,0.471796563475323,-1.146986474770428,-1.254856057669522,2.0,-0.8158298676746084,23.287902205985667,47,0.8976377952755905,0.5748031496062992,0.2779868953018263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
591,592,0.09078550195498261,1.2657292889365095,-1.254856057669522,9.534717251252683,-0.5940832984516973,28.47772938035689,44,0.9330708661417324,0.6968503937007874,0.7784748361912728,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
592,593,-0.4006081837208548,-0.9945100138670153,0.8420889815319659,3.142448103078024,-0.6111407268534597,4.584234930448223,47,0.7834645669291339,0.4094488188976378,0.0503276174543426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
593,594,0.9596716773429251,-0.868941163711264,-0.20638353806877807,3.632068718682892,-0.8670021528798956,9.528452999859493,49,0.8031496062992126,0.3937007874015748,0.2276592778474836,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
594,595,0.0053344723264102285,-0.976571606701908,-0.20638353806877807,2.816034359341446,-0.6623130120587468,11.883096810453845,47,0.8661417322834646,0.5118110236220472,0.3602397880942423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
595,596,0.1263733425297057,0.32396291276837413,-0.20638353806877807,6.406585540443809,-0.2699921588182117,8.759589714767458,47,0.984251968503937,0.6456692913385826,0.1461034434685626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
596,597,-0.19411828388898697,-0.18728169143718518,-0.20638353806877807,4.31209735146743,-0.5258535848446476,5.219615006322888,49,0.9251968503937008,0.4921259842519685,0.3525721455457967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
597,598,0.842151378947865,1.247790881771402,-1.254856057669522,7.712240515390122,-0.2870495872199741,7.595616130392019,45,0.937007874015748,0.6889763779527559,0.2892792416004461,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
598,599,0.6890432399780817,1.337482917596939,-0.20638353806877807,4.31209735146743,-0.47468129963936045,12.4277083040607,42,0.9173228346456692,0.7322834645669292,0.2856545378502718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
599,600,0.2759629096912536,0.9338687563820237,-0.20638353806877807,15.573371510379385,0.616994118073433,33.720949838415066,42,0.968503937007874,0.8070866141732284,0.2402063292903945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
600,601,1.589998684132512,-0.6895570920601906,-1.254856057669522,11.520400858983535,0.037041552413511446,15.924968385555712,48,0.905511811023622,0.5354330708661418,0.2223616339049212,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
601,602,-0.06594173944612838,-1.2994629356738403,0.8420889815319659,17.667859699355763,1.1457743985280673,9.854152030349866,44,0.7716535433070866,0.515748031496063,0.3853338909800641,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
602,603,1.433271442731401,1.5796514143258884,0.8420889815319659,7.467430207587688,-0.7476001540675588,21.48854854573556,41,0.8346456692913385,0.6889763779527559,0.1886240066917607,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
603,604,-0.6641994774692275,-1.254616917761072,0.8420889815319659,7.929849677881174,0.44641983405580893,16.14922017704089,44,0.7283464566929134,0.468503937007874,0.2899763000139411,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
604,605,-0.5857855914571258,-1.2277093070134109,-1.254856057669522,2.816034359341446,-0.798772439272846,6.890824785724321,46,0.8779527559055118,0.5708661417322834,0.3492262651610205,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
605,606,-1.0558667850373664,-1.111109660440213,0.8420889815319659,6.08017179670723,-0.6623130120587468,8.845018968666572,46,0.7874015748031497,0.452755905511811,0.2509410288582183,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
606,607,0.2403750691165305,-0.6536802777299758,-1.254856057669522,2.816034359341446,-0.7817150108710835,11.67486300407475,48,0.9094488188976378,0.5393700787401575,0.2360239788094242,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
607,608,-0.36502034314613174,-0.8868795708763715,-1.254856057669522,8.201861130994988,-0.11647530320235013,11.83504285513559,47,0.9094488188976378,0.562992125984252,0.3121427575630838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
608,609,0.7352873266006033,-0.8958487744589247,0.8420889815319659,8.58267716535433,-0.08236044639882534,29.865954756217505,48,0.7952755905511811,0.389763779527559,0.3987174125191691,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
609,610,0.6783869939302833,1.247790881771402,-1.254856057669522,20.79599141016464,0.2417306932346602,10.799213151608823,45,0.937007874015748,0.6653543307086615,0.3900738881918305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
610,611,0.9703279233907236,0.8082999062262725,-1.254856057669522,9.534717251252683,-0.7476001540675588,33.63018125614725,46,0.9488188976377953,0.6496062992125984,0.2378363306845113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
611,612,-0.012459447960951315,-1.0124484210321227,-1.254856057669522,2.816034359341446,-0.8499447244781332,27.890403259800475,47,0.8818897637795275,0.5393700787401575,0.8413495050885265,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
612,613,-2.597805482029182,1.7590354859769617,0.8420889815319659,7.766642806012884,0.1735009796276106,3.922158212730083,41,0.7519685039370079,0.5905511811023622,0.0591105534643803,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
613,614,-0.9134148921153816,-0.5101730204091173,-0.20638353806877807,5.644953471725126,-0.6452555836569844,9.966277926092456,49,0.8937007874015748,0.4724409448818897,0.1983828244806914,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
614,615,0.04805998714069642,0.47643937367178635,1.89056150113271,10.16034359341446,1.5722101085721272,17.633553463538007,43,0.9960629921259844,0.7401574803149606,0.1550257911612993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
615,616,-0.16918668936206233,-0.5819266490695466,-1.254856057669522,6.08017179670723,-0.798772439272846,21.47253056062948,48,0.9173228346456692,0.5590551181102362,0.2381151540499093,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
616,617,-0.9454841608818694,-0.7254339063904052,-0.20638353806877807,9.697924123120972,0.2587881216364226,8.572713221863145,49,0.8543307086614174,0.4409448818897638,0.0660811375993308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
617,618,-2.8292269763879743,1.507897785665459,0.8420889815319659,3.142448103078024,-0.5770258700499348,3.72460306308838,39,0.8267716535433071,0.7322834645669292,0.069566429666806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
618,619,-1.5437418989049685,-1.4160625822470378,2.939034020733454,8.528274874731569,0.5828792612699081,5.438527469439371,37,0.5905511811023622,0.4881889763779528,0.1935034155862261,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
619,620,0.6426986227324678,0.4315933557590179,0.8420889815319659,7.467430207587688,-0.4405664428358356,13.095124350147534,45,0.9960629921259844,0.6929133858267716,0.0913146521678516,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
620,621,1.4189960942522748,1.0056223850424533,0.8420889815319659,15.68217609162491,-0.628198155255222,20.335253618097514,41,0.9566929133858268,0.8267716535433071,0.2230586923184163,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
621,622,-1.9496845549522335,-0.5729574454869929,0.8420889815319659,6.08017179670723,0.3781901204487594,3.761978361669243,50,0.8385826771653543,0.3661417322834646,0.0503276174543426,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
622,623,-2.412628074292911,-0.4473885953312416,-0.20638353806877807,2.0,-0.8158298676746084,5.406491499227203,50,0.8858267716535433,0.437007874015748,0.1033040568799665,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
623,624,0.8172197844209403,0.7275770739832893,-1.254856057669522,13.342877594846096,0.12232869442232343,33.79570043557679,46,0.9566929133858268,0.6653543307086615,0.397741530740276,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
624,625,0.6605930736429217,-1.146986474770428,-0.20638353806877807,13.451682176091625,1.5722101085721272,27.660812139946607,46,0.8188976377952756,0.5,0.3263627491983828,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
625,626,-0.13711742059557455,-0.9137871816240324,-0.20638353806877807,10.078740157480317,-0.09941787480058772,19.181958690459464,48,0.8188976377952756,0.4330708661417323,0.2929039453506203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
626,627,-0.26177539323019783,1.1939756602760807,-0.20638353806877807,8.528274874731569,0.12232869442232343,17.179710552198962,42,0.9330708661417324,0.7716535433070866,0.2994562944374738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
627,628,-0.06232263701480061,1.6244974322386565,1.89056150113271,14.43092340730136,2.646828097883158,19.81733876633413,38,0.7598425196850394,0.6692913385826772,0.1964310609229053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
628,629,0.6641116454511571,1.6514050429863172,-1.254856057669522,11.520400858983535,0.48053469085933376,3.361528734017142,45,0.9015748031496064,0.6417322834645669,0.1718946047678795,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
629,630,0.2616875612121274,-0.815125942215942,-0.20638353806877807,8.201861130994988,0.15644355122584822,30.15427848812702,49,0.8228346456692913,0.405511811023622,0.1048375853896556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
630,631,-0.3721580173856948,1.3195445104318309,0.8420889815319659,9.697924123120972,0.5828792612699081,15.310945623155824,38,0.8740157480314961,0.8110236220472441,0.1709187229889864,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
631,632,1.2766447319533825,0.8800535348867016,-0.20638353806877807,4.584108804581245,-0.6452555836569844,11.883096810453845,43,0.9763779527559056,0.7677165354330708,0.2438310330405688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
632,633,0.16196118310442878,0.1804556554475153,1.89056150113271,15.274158911954189,2.4421389570620096,17.206407194042434,47,0.9645669291338582,0.5551181102362205,0.1038617036107625,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
633,634,-1.0630044592769294,-0.25006611651506055,-0.20638353806877807,10.813171080887615,-0.09941787480058772,5.737529858086273,50,0.9173228346456692,0.4763779527559055,0.1904363585668479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
634,635,0.8991522422412774,-0.12449726635930924,-1.254856057669522,4.31209735146743,-0.8158298676746084,14.62217226359421,49,0.9409448818897638,0.547244094488189,0.5530461452669734,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
635,636,1.2623693834742562,-0.061712841281433874,-1.254856057669522,7.766642806012884,-0.1505901600058749,19.299423914570745,48,0.9448818897637796,0.562992125984252,0.0897811236581625,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
636,637,0.16196118310442878,-0.41151178100102687,0.8420889815319659,3.142448103078024,-0.49173872804112284,4.920612617675987,51,0.8228346456692913,0.2874015748031496,0.0628746688972535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
637,638,0.5073844040500461,0.7096386668181821,-1.254856057669522,12.608446671438797,-1.2422655777186682,13.442180694112688,45,0.968503937007874,0.6889763779527559,0.24647985501185,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
638,639,0.8635644016665542,-1.0662636425274448,-0.20638353806877807,8.58267716535433,-1.0034615800939948,12.059294646620769,47,0.8070866141732284,0.4606299212598425,0.1136205213996933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
639,640,-0.4398151267269057,0.08179441603942524,1.89056150113271,3.632068718682892,-0.713485297264034,4.947309259519461,48,0.9251968503937008,0.452755905511811,0.1803987174125191,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
640,641,0.2794814814994889,-1.1200788640227668,-1.254856057669522,5.454545454545455,-0.7305427256657964,26.486159898833776,47,0.8779527559055118,0.5511811023622047,0.0975881778893071,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
641,642,0.5251783243374076,-0.03480523053377263,-0.20638353806877807,13.424481030780244,-1.2934378629239554,36.03821835042855,49,0.9488188976377953,0.547244094488189,0.370277429248571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
642,643,0.8208388868522681,-0.9137871816240324,-1.254856057669522,8.528274874731569,-0.13353273160411253,17.558802866376283,47,0.9015748031496064,0.5551181102362205,0.1572563780844834,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
643,644,-0.0979104775895237,-1.389154971499377,-1.254856057669522,10.16034359341446,0.019984124011749045,18.258254882675285,46,0.9094488188976378,0.610236220472441,0.2668339606859055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
644,645,0.7638380235588557,-0.2949121344278293,0.8420889815319659,7.1682176091624905,0.037041552413511446,5.203597021216805,51,0.8700787401574803,0.3543307086614173,0.2565174961661787,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
645,646,1.1341928390313976,1.3643905283446003,0.8420889815319659,10.785969935576237,0.08821383761879863,23.31459884782914,39,0.8740157480314961,0.7834645669291339,0.2310051582322598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
646,647,-1.1698685116241911,-1.1828632891006425,1.89056150113271,8.58267716535433,0.8387406872963441,5.854995082197555,43,0.6496062992125984,0.3661417322834646,0.1035828802453645,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
647,648,0.471796563475323,1.382328935509707,-1.254856057669522,7.766642806012884,-0.7646575824693211,3.025151046789378,45,0.9251968503937008,0.6811023622047244,0.2646033737627213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
648,649,-0.21543077598458385,1.776973893142069,-0.20638353806877807,8.201861130994988,0.7705109736892944,26.288604749192075,43,0.8228346456692913,0.6023622047244095,0.7040289976300014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
649,650,1.0593980554506237,-0.7164647028078517,0.8420889815319659,3.822476735862563,-0.6111407268534597,23.634958549950824,50,0.7795275590551181,0.3031496062992126,0.4784608950230029,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
650,651,-0.7638253249538337,-0.7702799243031736,-0.20638353806877807,5.454545454545455,-0.42350901443407324,15.711395250807923,49,0.8543307086614174,0.4488188976377952,0.2937404154468144,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
651,652,-0.35074499466700554,-0.5908958526521005,0.8420889815319659,9.398711524695775,0.7022812600822449,10.409442180694112,50,0.8188976377952756,0.3307086614173228,0.2226404572703192,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
652,653,0.008853044134645561,-0.12449726635930924,-0.20638353806877807,10.024337866857552,-0.54291101324641,33.59814528593509,50,0.9291338582677166,0.4724409448818897,0.4734420744458386,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
653,654,0.7994258641335787,-0.9676024031193543,-1.254856057669522,9.534717251252683,0.2417306932346602,3.788675003512716,47,0.8779527559055118,0.5236220472440944,0.3225986337655095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
654,655,0.4967281580022477,-1.1649248819355351,-0.20638353806877807,7.467430207587688,-0.54291101324641,7.948011802725867,46,0.8543307086614174,0.5354330708661418,0.2152516380872717,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
655,656,0.037403741092897985,-1.20080169626575,-0.20638353806877807,16.607015032211883,0.7875684020910568,14.376563158634257,46,0.84251968503937,0.531496062992126,0.3087968771783075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
656,657,1.3940644997253502,0.4943777808368939,1.89056150113271,13.778095919828203,2.953861809114881,18.696079808908248,41,0.984251968503937,0.7559055118110236,0.4229750453087968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
657,658,-0.1264611745477761,1.3464521211794926,-0.20638353806877807,7.87544738725841,0.0029266956099866497,10.324012926794998,41,0.9015748031496064,0.7559055118110236,0.1764951902969468,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
658,659,0.11571709648190727,-0.42048098458358063,-1.254856057669522,6.62419470293486,-0.5258535848446476,21.47786988899817,48,0.9251968503937008,0.562992125984252,0.3259445141502858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
659,660,0.6463177251637956,-1.254616917761072,-0.20638353806877807,17.531853972798856,1.179889255331592,10.671069270760151,46,0.8464566929133859,0.5511811023622047,0.3681862540080858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
660,661,0.9169461625286389,-1.0931712532751057,-1.254856057669522,2.816034359341446,-0.9352318664869451,16.10650555009133,47,0.8700787401574803,0.5393700787401575,0.3525721455457967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
661,662,1.4937908778330486,0.7096386668181821,-1.254856057669522,2.816034359341446,-0.8158298676746084,25.22607840382184,45,0.9724409448818898,0.7047244094488189,0.494075003485292,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
662,663,0.7211125087445696,-0.5460498347393319,-0.20638353806877807,2.816034359341446,-0.713485297264034,6.709287621188703,49,0.8818897637795275,0.4488188976377952,0.3146521678516659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
663,664,0.20116812611047966,-1.0662636425274448,-0.20638353806877807,3.632068718682892,-0.8158298676746084,7.088379935366024,47,0.8346456692913385,0.4881889763779528,0.0444723267809842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
664,665,1.2089876226121716,1.6155282286561028,1.89056150113271,6.08017179670723,-0.031188161193538143,6.330195307011381,38,0.7519685039370079,0.6771653543307087,0.192666945490032,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
665,666,-1.451153195036833,1.794912300307176,-0.20638353806877807,2.816034359341446,-0.7305427256657964,4.274553885063932,45,0.8818897637795275,0.610236220472441,0.7890701240763976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
